BREAK_DATE,BREAK_YEAR,LON,LAT
1991/01/24,1991,-79.4616514495,43.7628402889
2000/11/14,2000,-79.4491452531,43.7628696804
1994/01/21,1994,-79.5106924368,43.7628783569
1991/02/07,1991,-79.5161385316,43.7628864383
2004/05/10,2004,-79.4567940614,43.7629005675
2002/02/16,2002,-79.4489735292,43.7629087069
2009/01/04,2009,-79.4909448336,43.7629170877
2007/02/08,2007,-79.4566434744,43.7629327995
2007/12/10,2007,-79.463241523,43.762941624
2008/06/26,2008,-79.4643100387,43.7629468654
2002/07/12,2002,-79.4487931348,43.7629489804
2005/02/28,2005,-79.4486164441,43.7629858259
1999/12/18,1999,-79.4643210756,43.7629961245
2000/02/01,2000,-79.5251369823,43.7630217859
1998/01/28,1998,-79.4607888995,43.763027753
1994/04/01,1994,-79.4478558024,43.7630507885
1994/01/22,1994,-79.4478409943,43.7630539595
2005/07/06,2005,-79.460589992,43.7630711337
1995/01/14,1995,-79.4473487111,43.763159229
1991/09/29,1991,-79.4513673742,43.7631725573
2009/12/31,2009,-79.5251741436,43.7631774323
1993/04/08,1993,-79.4632882438,43.7631899592
1997/01/06,1997,-79.4511667864,43.7632162283
2004/12/31,2004,-79.4851345352,43.7632695087
2015/04/01,2015,-79.4643841107,43.7632770893
1996/02/18,1996,-79.4549466005,43.7632947804
2001/03/25,2001,-79.4519924287,43.763306127
1995/03/02,1995,-79.4593257171,43.7633416217
2006/02/12,2006,-79.4593108979,43.7633448212
1994/01/07,1994,-79.5211312504,43.7633879279
1991/11/10,1991,-79.4650824894,43.7633882689
2010/12/25,2010,-79.4502113219,43.7634289483
1995/02/10,1995,-79.4501260377,43.7634479771
2002/02/13,2002,-79.4644224082,43.7634597375
1990/12/10,1990,-79.4496035708,43.7635204174
1994/01/01,1994,-79.5156534696,43.7635617382
1995/01/09,1995,-79.5264410697,43.7635691828
2015/10/23,2015,-79.4909081159,43.7635852312
2006/04/29,2006,-79.4907807165,43.7636140366
1995/11/12,1995,-79.5237761331,43.7636175215
2011/01/07,2011,-79.4644597633,43.7636217609
2014/07/24,2014,-79.4905668615,43.7636625347
2004/12/21,2004,-79.4596689696,43.7636748829
2016/12/20,2016,-79.449692878,43.7636999509
2011/01/25,2011,-79.4531158158,43.7637002667
1999/01/11,1999,-79.4576202407,43.7637112135
1995/12/24,1995,-79.4644846695,43.7637331745
2004/02/22,2004,-79.4618481072,43.7637365418
1993/03/09,1993,-79.5175294914,43.7637479194
2010/01/15,2010,-79.4245188797,43.7637536058
2015/02/26,2015,-79.4573780197,43.7637639946
2007/02/10,2007,-79.4900741419,43.7637742498
2000/02/02,2000,-79.4497333117,43.763783349
1994/01/24,1994,-79.5250565145,43.7638259305
1993/02/24,1993,-79.510328696,43.7638515211
2011/10/28,2011,-79.4645166134,43.7638760277
2004/05/01,2004,-79.4895931105,43.7638832789
1993/03/07,1993,-79.4762898529,43.7638896381
2009/09/14,2009,-79.4852642395,43.7639160471
2008/02/22,2008,-79.4852656101,43.7639229444
1992/07/20,1992,-79.4763079683,43.7639336939
2015/12/05,2015,-79.4519852691,43.7639431841
2014/01/30,2014,-79.4547631861,43.7639552671
1996/01/14,1996,-79.4485669272,43.7639777002
1994/11/27,1994,-79.4522790114,43.7640037869
1995/12/05,1995,-79.4367760546,43.7640137143
2013/08/13,2013,-79.45228991,43.764029543
1997/11/22,1997,-79.4365623158,43.764061342
2014/02/04,2014,-79.4513546397,43.7640781158
2013/03/06,2013,-79.452311554,43.7640806714
1990/03/02,1990,-79.4486285306,43.7641100375
1990/03/23,1990,-79.44863101,43.7641154394
1995/09/24,1995,-79.5266095043,43.7641562985
2015/01/22,2015,-79.5208942234,43.7641574819
2007/01/25,2007,-79.4596150043,43.7641860394
1994/01/30,1994,-79.4594448626,43.7642231332
1995/12/15,1995,-79.4594300433,43.7642263686
2000/09/01,2000,-79.457352234,43.7642287876
2016/12/01,2016,-79.5208835435,43.764229788
1990/12/14,1990,-79.5177339856,43.7642394928
2011/12/30,2011,-79.4880017495,43.764242207
2012/09/11,2012,-79.4879580854,43.7642518274
1993/12/16,1993,-79.4611134934,43.7642780272
1995/02/22,1995,-79.4978147025,43.7643039208
1990/02/24,1990,-79.4646145193,43.7643072274
2009/03/01,2009,-79.4548404131,43.7643080271
1992/01/03,1992,-79.4503197684,43.7643138218
1994/02/15,1994,-79.5119570518,43.7643149022
2004/02/12,2004,-79.5119451758,43.7643252415
2012/02/06,2012,-79.4612504062,43.7643407653
1990/04/16,1990,-79.5208645831,43.7643720211
2003/01/17,2003,-79.4543954949,43.764405274
1998/11/26,1998,-79.4498823364,43.7644171124
2002/11/27,2002,-79.4585446708,43.7644193632
1997/01/19,1997,-79.4762805859,43.7644260758
1993/01/14,1993,-79.454956275,43.7644270695
2003/01/24,2003,-79.4762657425,43.7644293941
2008/02/17,2008,-79.4357726217,43.7644787381
2004/05/04,2004,-79.4581498027,43.7645027187
1994/01/12,1994,-79.5126225623,43.7645075883
2005/01/24,2005,-79.44938325,43.7645092748
2005/02/07,2005,-79.4524999207,43.7645238281
2016/04/30,2016,-79.4344440952,43.7645332421
2005/01/01,2005,-79.4579398603,43.7645469287
1991/12/27,1991,-79.4755433454,43.7645912434
1995/04/14,1995,-79.4964548562,43.764605973
2006/03/10,2006,-79.4358321477,43.7646123205
1992/01/04,1992,-79.4358346011,43.7646178395
2002/04/12,2002,-79.5298542771,43.7646182964
1999/01/11,1999,-79.435837067,43.7646233496
2005/02/09,2005,-79.4340280896,43.7646280053
2007/01/02,2007,-79.4533532848,43.7646303204
2004/12/14,2004,-79.4575544558,43.7646308955
1999/01/22,1999,-79.5171106887,43.7646400892
2001/10/31,2001,-79.4751763564,43.764673488
2012/10/10,2012,-79.4859940169,43.7646837526
2001/02/19,2001,-79.452957982,43.7647147577
1991/01/29,1991,-79.4358998151,43.7647641885
1990/01/23,1990,-79.4359022685,43.7647696985
2003/01/01,2003,-79.4625046038,43.7647860716
2002/09/01,2002,-79.4525827403,43.7647949352
2002/01/24,2002,-79.5299030352,43.7648264135
2007/12/29,2007,-79.5208681526,43.764856569
2014/04/01,2014,-79.4502434094,43.7648652928
2009/01/25,2009,-79.4502509921,43.7648822637
1992/11/13,1992,-79.4551449134,43.7648825733
2015/07/30,2015,-79.4647491959,43.7648996109
2015/09/09,2015,-79.4502596272,43.7649015822
1997/08/08,1997,-79.4359676188,43.7649163731
2002/09/15,2002,-79.4327248807,43.7649224791
2015/10/29,2015,-79.4602909992,43.7649226686
2008/03/06,2008,-79.4326534096,43.7649384586
1991/04/16,1991,-79.4847191002,43.7649675927
1991/01/18,1991,-79.5133391052,43.7649791395
2013/02/11,2013,-79.5114797804,43.7649991578
2012/12/19,2012,-79.5218501003,43.7650049362
1990/01/06,1990,-79.4516156878,43.7650053072
2002/11/18,2002,-79.4597686206,43.7650205787
1991/06/12,1991,-79.4597539008,43.7650235266
2016/12/19,2016,-79.5216944052,43.7650353151
1999/12/19,1999,-79.4514684592,43.7650379306
1998/01/08,1998,-79.5134195264,43.7650442537
1991/07/12,1991,-79.440658731,43.7650492221
2005/02/03,2005,-79.4595705683,43.7650602492
1999/05/29,1999,-79.4518412296,43.7650777163
2003/06/02,2003,-79.4733262897,43.7650827756
1990/12/14,1990,-79.4320019693,43.7650840753
1998/07/29,1998,-79.4518492153,43.76509421
2014/03/04,2014,-79.5213260148,43.7651051471
2015/03/06,2015,-79.4731458038,43.7651226513
1997/09/21,1997,-79.4565407564,43.7651329356
1993/12/20,1993,-79.5211789954,43.7651381673
1997/01/21,1997,-79.4591891769,43.7651391486
2000/02/04,2000,-79.4591743698,43.7651423479
2007/12/11,2007,-79.4555997384,43.7651630832
2010/12/24,2010,-79.4519082767,43.7651887851
1996/01/16,1996,-79.5239364589,43.7651991724
2001/03/04,2001,-79.4314554054,43.7652064562
2003/01/22,2003,-79.4588184896,43.7652192189
2008/02/27,2008,-79.5144498117,43.7652220692
2006/01/30,2006,-79.5143255448,43.7652497389
2000/01/28,2000,-79.458622419,43.7652615719
2006/01/26,2006,-79.4768915494,43.765312219
2009/12/22,2009,-79.4722665993,43.7653173724
2000/10/19,2000,-79.4520333635,43.7653237645
2005/01/10,2005,-79.4309322335,43.7653240505
1996/06/28,1996,-79.5122278291,43.7653253744
1992/12/10,1992,-79.5137265805,43.7653500334
1994/03/01,1994,-79.4307408896,43.7653670559
2008/02/28,2008,-79.4546120343,43.7653775777
1993/05/05,1993,-79.4545942825,43.7653814859
1991/12/16,1991,-79.4492597112,43.7654113977
1991/10/25,1991,-79.4495617709,43.7654403735
2006/05/04,2006,-79.4505101643,43.7654586534
1991/01/14,1991,-79.4613987649,43.7654624067
2003/01/12,2003,-79.4542231093,43.7654632077
1995/03/03,1995,-79.430310532,43.7654650326
1994/01/07,1994,-79.461383944,43.7654681904
2001/02/19,2001,-79.4411979576,43.7654741308
2011/05/17,2011,-79.441096972,43.7654846376
1996/07/11,1996,-79.4661698675,43.7654864376
1994/01/30,1994,-79.5272526351,43.7654868888
1998/12/22,1998,-79.4540441754,43.7655018029
1992/06/01,1992,-79.4540293678,43.7655049652
2009/03/04,2009,-79.4487175292,43.765528217
2005/08/21,2005,-79.4820889788,43.7655519621
2005/01/31,2005,-79.4407136999,43.7655542886
2003/12/18,2003,-79.4485048726,43.7655747294
1993/01/22,1993,-79.5280110941,43.7655763028
2015/02/04,2015,-79.4252960088,43.7655854454
1990/11/25,1990,-79.4482394431,43.7655873094
1998/12/27,1998,-79.5231883187,43.7655990358
1990/01/09,1990,-79.491811301,43.7656169312
1996/10/09,1996,-79.4480716839,43.7656225627
2004/12/25,2004,-79.4534625256,43.7656235488
2003/02/20,2003,-79.5229764178,43.7656408392
1995/12/12,1995,-79.4533250529,43.765650102
1996/02/07,1996,-79.4480353959,43.765669982
2015/03/16,2015,-79.4401812888,43.7656729704
2004/12/25,2004,-79.4570344745,43.7656962982
2002/09/09,2002,-79.4575092354,43.7657117205
1997/03/02,1997,-79.457354963,43.7657442545
2013/12/13,2013,-79.457068616,43.7657521005
1993/11/07,1993,-79.5265079453,43.765752821
1992/12/14,1992,-79.5224487167,43.7657540185
2013/03/04,2013,-79.4503700649,43.765760835
1990/02/04,1990,-79.5264635464,43.765762446
1999/06/09,1999,-79.4534411409,43.765811934
1998/12/15,1998,-79.5220578147,43.7658391187
1995/11/05,1995,-79.4568132215,43.765862363
1995/11/02,1995,-79.4566333566,43.7659019231
1990/01/03,1990,-79.5281726389,43.7659061883
1995/02/09,1995,-79.5281746291,43.7659129656
1993/12/07,1993,-79.5217109256,43.7659167655
2006/03/10,2006,-79.4613346488,43.7659341259
2000/11/18,2000,-79.4564743116,43.7659368914
1995/02/12,1995,-79.4281172868,43.7659531377
2012/09/24,2012,-79.4593053419,43.7659968998
1994/01/13,1994,-79.5256718553,43.7660023015
1991/01/11,1991,-79.4277630239,43.7660319751
2014/03/01,2014,-79.4707606996,43.7660339463
2007/01/22,2007,-79.5301875099,43.7660443298
1996/01/07,1996,-79.4275853393,43.7660715189
2004/07/22,2004,-79.5301957616,43.7660796298
1998/01/20,1998,-79.4480598795,43.766090803
2003/08/20,2003,-79.4480618196,43.766116223
2007/03/09,2007,-79.5302079213,43.7661316886
1999/10/31,1999,-79.4555006727,43.7661466158
2002/03/12,2002,-79.4553194888,43.7661864975
2007/01/19,2007,-79.4270288841,43.7661953449
1999/01/04,1999,-79.4255596345,43.7662079915
2015/03/06,2015,-79.4377320439,43.7662108601
2008/02/28,2008,-79.524355437,43.7662206015
1996/01/06,1996,-79.4423547828,43.7662698361
1991/12/16,1991,-79.454935046,43.7662711354
2011/01/13,2011,-79.4490210432,43.7662797081
2006/01/23,2006,-79.4490107541,43.7662866139
2002/02/01,2002,-79.4265108556,43.7663098241
1996/03/01,1996,-79.4409807277,43.766328154
1997/01/26,1997,-79.4336800245,43.7663305072
2008/07/06,2008,-79.5302871433,43.7663484389
1995/03/02,1995,-79.4587186194,43.7663558081
1991/01/09,1991,-79.5245641892,43.7663638983
1994/03/02,1994,-79.4488824683,43.7663727046
2009/03/02,2009,-79.426153653,43.7663876422
1999/12/27,1999,-79.4543888117,43.7663891024
2009/11/07,2009,-79.5303179083,43.7664088305
2010/01/10,2010,-79.4337136398,43.7664092897
1991/11/29,1991,-79.4542323622,43.7664216329
1992/12/24,1992,-79.4542175918,43.7664247054
1995/04/12,1995,-79.4615730506,43.7664282695
2001/10/12,2001,-79.4583680857,43.7664318775
2010/04/14,2010,-79.5303387772,43.7664433075
1993/02/08,1993,-79.433729049,43.766445406
2009/11/10,2009,-79.5303470966,43.766454679
1999/01/15,1999,-79.5232583088,43.7664575435
1990/01/27,1990,-79.4581531414,43.7664785251
2006/01/22,2006,-79.4603923966,43.7664800577
1992/01/01,1992,-79.5271820754,43.7664865106
1991/01/07,1991,-79.5117871957,43.766508429
1996/01/10,1996,-79.4579329011,43.7665263155
2003/02/01,2003,-79.4531953691,43.7665312333
2002/01/24,2002,-79.4532058758,43.7665322816
1994/02/10,1994,-79.453252548,43.7665360536
2008/04/26,2008,-79.4776023425,43.7665517252
1990/09/03,1990,-79.5196695536,43.7665692648
1994/02/21,1994,-79.5267842934,43.7665720323
1997/01/12,1997,-79.4577163246,43.7665733138
1997/02/09,1997,-79.4558470012,43.7665733161
1994/03/02,1994,-79.448163862,43.7665940196
1991/12/07,1991,-79.4442849975,43.7666000412
1999/01/12,1999,-79.4575019462,43.7666198351
1994/02/28,1994,-79.4537809173,43.766631486
1990/02/05,1990,-79.4537832975,43.7666372927
2003/11/21,2003,-79.5305276359,43.7666392373
2015/06/25,2015,-79.4484701589,43.7666505514
2010/10/24,2010,-79.4558896251,43.7666748437
2002/04/17,2002,-79.5305910559,43.7666824087
1993/01/07,1993,-79.4482550248,43.766690417
2003/02/13,2003,-79.4525682367,43.7667013632
2002/02/10,2002,-79.4570271982,43.7667228558
1991/12/06,1991,-79.5259795736,43.7667443972
2006/12/31,2006,-79.4338682286,43.7667737424
1990/10/10,1990,-79.5307282772,43.766781287
1991/09/04,1991,-79.5307418701,43.7667902482
1996/11/21,1996,-79.4630286588,43.7668106281
1993/11/25,1993,-79.5302899273,43.766810883
2001/04/02,2001,-79.4445194213,43.7668149083
1998/12/31,1998,-79.4241689863,43.7668261765
2009/08/31,2009,-79.53020617,43.7668294446
1998/02/22,1998,-79.4564121978,43.7668545855
1993/03/04,1993,-79.4525584007,43.7668679157
1994/02/24,1994,-79.4630901679,43.7669505083
1998/01/26,1998,-79.4368007831,43.7669790129
1994/02/23,1994,-79.4558091859,43.7669843881
1996/02/29,1996,-79.5309360434,43.7669865172
2002/02/08,2002,-79.4406560707,43.7669907503
1997/05/14,1997,-79.5309411899,43.7669951389
1995/03/17,1995,-79.5292254526,43.7670082592
1992/11/15,1992,-79.444673866,43.7670189086
2006/03/16,2006,-79.5287247458,43.7670465316
1994/01/10,1994,-79.4553351558,43.7670891841
2010/12/19,2010,-79.4411851534,43.7670982878
2007/08/20,2007,-79.5125373502,43.7671186291
1991/01/17,1991,-79.4526878357,43.7671231585
2016/01/28,2016,-79.4398996919,43.7671561522
2006/11/06,2006,-79.4631877966,43.7671725356
2006/10/19,2006,-79.5150103256,43.7671819417
2001/01/23,2001,-79.4548878625,43.7671855921
2013/04/05,2013,-79.463098184,43.7671923142
2003/10/02,2003,-79.4712463187,43.7672253977
1997/01/24,1997,-79.5279704301,43.7672259269
2012/11/29,2012,-79.4393965179,43.7672688247
2013/03/01,2013,-79.4593836634,43.7672833362
2005/03/06,2005,-79.4396313319,43.7673167925
2016/03/17,2016,-79.4665738315,43.7673246661
1998/05/17,1998,-79.5310502126,43.7673269589
2009/08/30,2009,-79.5147203162,43.7673357781
1998/11/05,1998,-79.5232066001,43.7673425166
2008/10/14,2008,-79.4623755286,43.7673518333
2013/11/26,2013,-79.4326120698,43.7673542669
1994/05/17,1994,-79.5299312693,43.7673585343
2003/06/07,2003,-79.4540235209,43.7673700255
1996/11/22,1996,-79.4369878957,43.767404944
1997/01/26,1997,-79.4369903369,43.7674105079
2001/09/16,2001,-79.4621101642,43.7674149418
2000/10/15,2000,-79.4538094628,43.7674203111
1997/01/05,1997,-79.4386680112,43.7674307688
1998/08/13,1998,-79.5147931823,43.7675088671
1990/10/23,1990,-79.453326734,43.7675211838
1991/10/13,1991,-79.4610248846,43.767552259
1991/09/22,1991,-79.4609398904,43.7675543605
1993/11/14,1993,-79.5265064757,43.7675622489
1990/02/26,1990,-79.4397461063,43.7675679966
1995/02/06,1995,-79.4370627416,43.7675752479
1994/11/18,1994,-79.4607055996,43.767575649
1993/01/09,1993,-79.4370651952,43.7675808118
2012/07/16,2012,-79.4710810463,43.7676073393
1996/02/17,1996,-79.4422998888,43.7676189548
2004/03/02,2004,-79.4714179227,43.7676203752
2003/01/15,2003,-79.437688261,43.7676485418
1997/02/16,1997,-79.5285956225,43.7676955393
2013/10/06,2013,-79.5148839515,43.7677266126
2007/12/10,2007,-79.4343039776,43.7677648578
2001/12/25,2001,-79.4437809991,43.7677666016
1990/12/24,1990,-79.5274803439,43.7677690533
2006/07/22,2006,-79.4720125456,43.7677890792
2016/11/17,2016,-79.5286190183,43.7677952598
1992/03/26,1992,-79.4412277403,43.7678019163
1994/03/25,1994,-79.5149308844,43.7678368116
1992/02/12,1992,-79.4433296589,43.7678660983
1994/06/29,1994,-79.5227341438,43.7678900492
1992/01/25,1992,-79.4431122195,43.7679140361
1990/10/04,1990,-79.5248913141,43.7679142812
2004/01/10,2004,-79.5248764601,43.7679176694
2008/11/30,2008,-79.4407032436,43.7679180933
1993/12/12,1993,-79.524864264,43.7679204538
2003/11/03,2003,-79.45932157,43.7679311372
1991/06/12,1991,-79.5246772608,43.7679630929
1993/10/13,1993,-79.4588673599,43.7680297687
2009/01/16,2009,-79.4401913031,43.7680314876
1994/01/23,1994,-79.5275313895,43.7680330282
1990/09/02,1990,-79.5156377411,43.7680665458
2011/02/02,2011,-79.4344410668,43.7680778631
2004/04/03,2004,-79.4344435327,43.7680832741
2000/12/15,2000,-79.4706390511,43.7680910756
2007/01/25,2007,-79.4702044034,43.7681854265
2003/02/23,2003,-79.470179609,43.768190812
2011/01/11,2011,-79.4394614321,43.7681947638
2000/06/02,2000,-79.4344955517,43.7681968703
2002/12/12,2002,-79.43449803,43.7682022813
2003/03/18,2003,-79.4701245793,43.7682027609
2006/10/17,2006,-79.4701097721,43.7682059796
2016/01/16,2016,-79.4264348624,43.7682257077
1997/12/16,1997,-79.4393013808,43.7682303639
2003/06/03,2003,-79.4286048993,43.7682466944
1999/11/10,1999,-79.4316610449,43.7682507124
2003/03/28,2003,-79.4284181741,43.7682879003
1993/02/24,1993,-79.4368416201,43.7683060259
1997/12/09,1997,-79.5287596301,43.7683127023
2015/02/25,2015,-79.4364479389,43.7683949554
2007/03/12,2007,-79.4384168327,43.7684271082
1991/02/06,1991,-79.5266796897,43.7684521869
1998/10/06,1998,-79.5266652948,43.7684543782
1991/08/13,1991,-79.5312948649,43.7684560073
1992/10/15,1992,-79.5266380327,43.7684585353
1990/06/20,1990,-79.5312971307,43.7684661959
1996/04/16,1996,-79.5312987864,43.7684735493
1997/09/01,1997,-79.5313040276,43.7684970317
1999/08/20,1999,-79.5313056709,43.7685043851
2003/01/21,2003,-79.4359565488,43.7685059449
1992/08/22,1992,-79.5313073142,43.7685117385
1995/01/08,1995,-79.5313089575,43.768519092
2005/07/14,2005,-79.4684723461,43.7685628393
1996/04/16,1996,-79.5177118646,43.7686198059
2013/02/22,2013,-79.4243109761,43.7686459198
1993/01/20,1993,-79.5262908257,43.7686470909
2009/01/07,2009,-79.4425563319,43.768671018
2012/11/04,2012,-79.5214931034,43.768682369
2008/02/25,2008,-79.4347087597,43.7686945881
2011/02/17,2011,-79.4375707869,43.7687082349
1994/02/24,1994,-79.4246541287,43.7687347608
1995/02/07,1995,-79.4433867993,43.7687608692
2004/12/15,2004,-79.4302025314,43.768843587
2007/01/17,2007,-79.467174618,43.7688464238
2006/03/03,2006,-79.4344368537,43.7688466226
2008/03/01,2008,-79.4301826031,43.7688479311
2005/02/03,2005,-79.4342852163,43.768880442
2012/12/21,2012,-79.5286414301,43.7689250026
1993/07/19,1993,-79.4252375851,43.7689840756
2001/09/06,2001,-79.5201052514,43.7689901579
2007/02/11,2007,-79.4294981437,43.7689972803
1991/01/31,1991,-79.5199731506,43.7690189776
2009/12/31,2009,-79.5199501718,43.7690239911
1997/12/17,1997,-79.4445239999,43.7690549013
2005/04/06,2005,-79.5198054162,43.7690555718
2012/10/30,2012,-79.5231668308,43.7690692626
1991/12/09,1991,-79.4334195943,43.7690725982
1993/12/14,1993,-79.4289911104,43.7691079166
1993/10/16,1993,-79.5195591114,43.7691093095
2000/03/17,2000,-79.5195442941,43.7691125437
2005/01/13,2005,-79.4246807413,43.7691144703
2005/01/25,2005,-79.4716247377,43.7691196574
1998/11/23,1998,-79.4287447726,43.7691616585
2005/02/22,2005,-79.5193162216,43.769162308
2009/03/17,2009,-79.4287305451,43.7691647661
1992/12/20,1992,-79.4329353661,43.7691793568
1994/03/18,1994,-79.4329205187,43.7691826786
2004/02/15,2004,-79.5180780378,43.7692393038
2005/02/05,2005,-79.4283620269,43.7692453307
2007/11/14,2007,-79.5189172089,43.7692493584
2000/11/18,2000,-79.4349604122,43.7692540813
1995/06/29,1995,-79.5314825894,43.7692959437
1995/07/25,1995,-79.5314842452,43.7693032971
1994/05/25,1994,-79.5314858885,43.7693106505
2013/01/25,2013,-79.4445109067,43.7693122099
1995/01/06,1995,-79.518424647,43.7693615371
1995/10/27,1995,-79.4350139442,43.7693719977
1992/08/05,1992,-79.4276179016,43.7694099652
2004/12/01,2004,-79.4444080487,43.7694223288
1998/12/28,1998,-79.4321956591,43.769468543
2000/01/01,2000,-79.4314991968,43.7694992689
2014/05/15,2014,-79.4271926268,43.7695005826
2005/02/07,2005,-79.4350834994,43.7695251981
1998/10/11,1998,-79.4350842182,43.7695267647
1999/12/08,1999,-79.4440196831,43.7695299656
1993/03/08,1993,-79.4350859779,43.7695306362
2001/04/11,2001,-79.4600665543,43.7695690822
1990/07/14,1990,-79.4717398487,43.7695896694
2005/08/08,2005,-79.430974413,43.7696157796
2005/12/02,2005,-79.4307821991,43.7696577498
2005/01/24,2005,-79.4304355768,43.7697334227
2000/03/07,2000,-79.5292500135,43.7697824039
2012/09/17,2012,-79.5189089262,43.7698162541
1993/03/02,1993,-79.4300587832,43.7698168811
1996/11/15,1996,-79.4298843689,43.7698559185
2004/05/16,2004,-79.5189257075,43.7698565989
2010/05/06,2010,-79.5189362689,43.7698819922
2013/09/22,2013,-79.5189555674,43.7699283888
2006/03/12,2006,-79.5231123969,43.7699354603
1991/12/22,1991,-79.5231027869,43.7699458319
1995/08/30,1995,-79.4624627582,43.7699531033
1991/08/21,1991,-79.5230931768,43.7699562036
2012/08/24,2012,-79.4623683491,43.7699735656
1999/05/13,1999,-79.5189892528,43.7700093775
2004/10/09,2004,-79.5316470857,43.7700326511
1991/01/07,1991,-79.4289564343,43.7700635427
2007/12/26,2007,-79.4419442759,43.7701777011
1999/01/26,1999,-79.434587966,43.7702318943
2006/08/10,2006,-79.5299600332,43.7702433877
2011/11/06,2011,-79.4611078629,43.7702479304
2007/10/11,2007,-79.5299567418,43.7702686556
1991/02/01,1991,-79.4344065171,43.7702725752
2005/01/16,2005,-79.429917902,43.7702951213
1993/02/16,1993,-79.4342292055,43.7703123217
2006/02/18,2006,-79.4428805918,43.7703186181
2001/05/11,2001,-79.4428361761,43.7703281286
2012/10/22,2012,-79.4275874332,43.7704161804
2000/09/27,2000,-79.4304226546,43.7704322949
1999/01/04,1999,-79.4304354321,43.7704357593
1999/11/20,1999,-79.4304422617,43.7704376177
1998/02/06,1998,-79.4276070535,43.7704648705
2015/02/12,2015,-79.4269772737,43.770503839
1999/01/18,1999,-79.4333698138,43.7705049635
2016/10/17,2016,-79.4594789012,43.7705134552
2008/01/13,2008,-79.4269334265,43.7705136564
1995/02/03,1995,-79.4268696396,43.770527946
1995/01/14,1995,-79.42685478,43.770531276
2016/10/26,2016,-79.4593667665,43.7705379466
1992/12/28,1992,-79.4266885909,43.7705684987
1995/01/13,1995,-79.4264715111,43.7706171201
1996/11/08,1996,-79.4328737137,43.7706199411
2005/01/27,2005,-79.5317872792,43.7706561452
2004/12/01,2004,-79.4410878822,43.7706616206
1995/07/01,1995,-79.5317887239,43.770663769
2000/08/01,2000,-79.531791601,43.7706790256
1990/07/04,1990,-79.4587196449,43.7706792837
2008/02/16,2008,-79.426080092,43.7707047836
1993/09/23,1993,-79.4719766342,43.7707104965
1993/02/01,1993,-79.4408246676,43.7707191654
2012/01/09,2012,-79.4407617261,43.770732924
2010/09/13,2010,-79.4420951683,43.7707968663
1994/03/15,1994,-79.4320100141,43.7708068737
1994/01/06,1994,-79.431995179,43.7708101412
2011/09/14,2011,-79.5186273763,43.7708515124
2005/06/03,2005,-79.4401446278,43.7708693863
1990/09/26,1990,-79.4385243827,43.7709229112
1993/10/13,1993,-79.4421246661,43.7709235257
1993/08/18,1993,-79.5224706029,43.7709789312
1991/07/31,1991,-79.4402143253,43.7709968063
1991/01/25,1991,-79.4572326968,43.7710040314
1990/10/30,1990,-79.5241704069,43.7710189221
2011/09/07,2011,-79.435195245,43.7710373408
1995/01/04,1995,-79.4246048817,43.771040005
1997/03/09,1997,-79.4351651788,43.7710440197
2010/07/10,2010,-79.45704163,43.7710457576
1994/03/11,1994,-79.5224595722,43.7710477683
1994/05/23,1994,-79.5239862475,43.7710582045
2009/01/26,2009,-79.5239712077,43.7710614127
2012/09/02,2012,-79.5298536361,43.7710625663
1996/04/16,1996,-79.4566777118,43.7711252326
2003/04/10,2003,-79.4504473982,43.7711292164
2010/12/31,2010,-79.4389383365,43.7711357101
2006/01/27,2006,-79.4241129686,43.7711495206
1999/01/05,1999,-79.4345904864,43.7711716841
2014/05/21,2014,-79.4674293642,43.771181696
2014/02/14,2014,-79.5298200434,43.7712067845
1995/12/18,1995,-79.4344045251,43.7712129922
1990/02/16,1990,-79.4403176238,43.7712388007
2008/12/31,2008,-79.4358335901,43.771252308
1994/07/13,1994,-79.5230529775,43.7712592501
2010/02/22,2010,-79.4340496893,43.7712918068
2003/06/11,2003,-79.434019817,43.7712984424
2015/12/21,2015,-79.5227137728,43.7713062078
1992/03/24,1992,-79.480066173,43.771322586
2001/01/22,2001,-79.4338170571,43.7713434738
1992/02/16,1992,-79.4332058545,43.7714818299
2013/01/31,2013,-79.435958155,43.7715473982
2007/12/09,2007,-79.4327093843,43.7715935626
2000/12/02,2000,-79.4359857196,43.7716126974
2000/05/11,2000,-79.4370348749,43.7716457974
2002/02/07,2002,-79.4323569661,43.7716728771
2010/01/09,2010,-79.4279264657,43.7717220699
2007/12/16,2007,-79.5280042745,43.7718061316
2007/01/24,2007,-79.4356789942,43.7718321189
2004/03/10,2004,-79.4378259957,43.7718405269
2004/08/01,2004,-79.4378395897,43.7718483382
1992/02/02,1992,-79.4378411788,43.7718492572
2006/03/11,2006,-79.4378427803,43.7718501672
1990/02/20,1990,-79.4378804586,43.7718718174
1998/01/17,1998,-79.4354617298,43.7718837101
2001/02/11,2001,-79.4352593626,43.7719317627
1994/03/03,1994,-79.452954015,43.7719379876
2007/10/11,2007,-79.4529342598,43.7719422156
2003/01/26,2003,-79.4441161729,43.7719689242
2005/01/30,2005,-79.4429929095,43.7719823096
1997/08/26,1997,-79.4737504924,43.7719950523
2003/02/18,2003,-79.4427128226,43.7720171063
1992/02/20,1992,-79.430669849,43.7720561507
2000/09/21,2000,-79.4346993004,43.7720647569
2007/12/13,2007,-79.4424479399,43.7721955668
1994/10/02,1994,-79.5313866547,43.7722536236
1991/05/26,1991,-79.526246057,43.7723162657
